Date,Open,High,Low,Close,Adj Close,Volume
2017-06-26,10.130000114440918,15.15999984741211,9.680000305175781,11.180000305175781,11.180000305175781,0
2017-07-03,11.069999694824219,13.050000190734863,10.279999732971191,11.1899995803833,11.1899995803833,0
2017-07-10,11.260000228881836,12.140000343322754,9.5,9.510000228881836,9.510000228881836,0
2017-07-17,9.770000457763672,10.350000381469727,9.300000190734863,9.359999656677246,9.359999656677246,0
2017-07-24,9.9399995803833,11.5,8.84000015258789,10.289999961853027,10.289999961853027,0
2017-07-31,10.529999732971191,10.84000015258789,9.680000305175781,10.029999732971191,10.029999732971191,0
2017-08-07,10.1899995803833,17.280000686645508,9.520000457763672,15.510000228881836,15.510000228881836,0
2017-08-14,14.050000190734863,16.040000915527344,11.25,14.260000228881836,14.260000228881836,0
2017-08-21,14.59000015258789,14.739999771118164,11.100000381469727,11.279999732971191,11.279999732971191,0
2017-08-28,12.09000015258789,14.34000015258789,10.020000457763672,10.130000114440918,10.130000114440918,0
2017-09-04,11.75,14.0600004196167,11.319999694824219,12.119999885559082,12.119999885559082,0
2017-09-11,11.380000114440918,11.390000343322754,10.0,10.170000076293945,10.170000076293945,0
2017-09-18,10.180000305175781,10.670000076293945,9.5,9.59000015258789,9.59000015258789,0
2017-09-25,10.079999923706055,11.210000038146973,9.359999656677246,9.510000228881836,9.510000228881836,0
2017-10-02,9.59000015258789,10.270000457763672,9.109999656677246,9.649999618530273,9.649999618530273,0
2017-10-09,9.920000076293945,10.65999984741211,9.4399995803833,9.609999656677246,9.609999656677246,0
2017-10-16,9.949999809265137,11.770000457763672,9.289999961853027,9.970000267028809,9.970000267028809,0
2017-10-23,10.25,13.199999809265137,9.739999771118164,9.800000190734863,9.800000190734863,0
2017-10-30,10.279999732971191,10.890000343322754,8.989999771118164,9.140000343322754,9.140000343322754,0
2017-11-06,9.630000114440918,12.1899995803833,9.289999961853027,11.289999961853027,11.289999961853027,0
2017-11-13,11.430000305175781,14.510000228881836,11.0,11.430000305175781,11.430000305175781,0
2017-11-20,11.960000038146973,12.079999923706055,8.5600004196167,9.670000076293945,9.670000076293945,0
2017-11-27,10.069999694824219,14.579999923706055,9.529999732971191,11.430000305175781,11.430000305175781,0
2017-12-04,11.050000190734863,11.859999656677246,9.430000305175781,9.579999923706055,9.579999923706055,0
2017-12-11,9.739999771118164,10.539999961853027,9.210000038146973,9.420000076293945,9.420000076293945,0
2017-12-18,9.460000038146973,10.180000305175781,8.899999618530273,9.899999618530273,9.899999618530273,0
2017-12-25,10.1899995803833,11.0600004196167,9.710000038146973,11.039999961853027,11.039999961853027,0
2018-01-01,10.949999809265137,11.069999694824219,8.920000076293945,9.220000267028809,9.220000267028809,0
2018-01-08,9.609999656677246,10.850000381469727,9.319999694824219,10.15999984741211,10.15999984741211,0
2018-01-15,10.420000076293945,12.8100004196167,10.399999618530273,11.270000457763672,11.270000457763672,0
2018-01-22,11.59000015258789,12.1899995803833,10.760000228881836,11.079999923706055,11.079999923706055,0
2018-01-29,11.710000038146973,17.860000610351562,11.680000305175781,17.309999465942383,17.309999465942383,0
2018-02-05,18.440000534057617,50.29999923706055,16.799999237060547,29.059999465942383,29.059999465942383,0
2018-02-12,27.25,29.700000762939453,17.440000534057617,19.459999084472656,19.459999084472656,0
2018-02-19,20.530000686645508,21.610000610351562,16.469999313354492,16.489999771118164,16.489999771118164,0
2018-02-26,16.530000686645508,26.219999313354492,15.289999961853027,19.59000015258789,19.59000015258789,0
2018-03-05,21.549999237060547,21.56999969482422,13.3100004196167,14.640000343322754,14.640000343322754,0
2018-03-12,15.279999732971191,17.59000015258789,14.9399995803833,15.800000190734863,15.800000190734863,0
2018-03-19,16.6299991607666,26.010000228881836,16.260000228881836,24.8700008392334,24.8700008392334,0
2018-03-26,23.40999984741211,24.940000534057617,19.600000381469727,19.969999313354492,19.969999313354492,0
2018-04-02,21.06999969482422,25.719999313354492,18.56999969482422,21.489999771118164,21.489999771118164,0
2018-04-09,21.270000457763672,22.020000457763672,17.260000228881836,17.40999984741211,17.40999984741211,0
2018-04-16,17.59000015258789,17.65999984741211,14.569999694824219,16.8799991607666,16.8799991607666,0
2018-04-23,17.290000915527344,19.84000015258789,15.25,15.40999984741211,15.40999984741211,0
2018-04-30,15.3100004196167,18.65999984741211,10.90999984741211,14.770000457763672,14.770000457763672,0
2018-05-07,15.050000190734863,15.5600004196167,12.649999618530273,12.649999618530273,12.649999618530273,0
2018-05-14,13.09000015258789,15.010000228881836,12.5,13.420000076293945,13.420000076293945,0
2018-05-21,12.989999771118164,14.600000381469727,12.289999961853027,13.220000267028809,13.220000267028809,0
2018-05-28,14.390000343322754,18.780000686645508,13.369999885559082,13.460000038146973,13.460000038146973,0
2018-06-04,13.90999984741211,13.90999984741211,11.220000267028809,12.180000305175781,12.180000305175781,0
2018-06-11,12.520000457763672,13.15999984741211,11.880000114440918,11.979999542236328,11.979999542236328,0
2018-06-18,12.789999961853027,15.180000305175781,12.180000305175781,13.770000457763672,13.770000457763672,0
2018-06-25,15.069999694824219,19.610000610351562,14.5600004196167,16.09000015258789,16.09000015258789,0
2018-07-02,17.700000762939453,18.079999923706055,13.34000015258789,13.369999885559082,13.369999885559082,0
2018-07-09,13.020000457763672,14.149999618530273,11.619999885559082,12.180000305175781,12.180000305175781,0
2018-07-16,12.770000457763672,13.579999923706055,11.4399995803833,12.859999656677246,12.859999656677246,0
2018-07-23,13.470000267028809,14.260000228881836,11.600000381469727,13.029999732971191,13.029999732971191,0
2018-07-30,13.630000114440918,14.529999732971191,11.069999694824219,11.640000343322754,11.640000343322754,0
2018-08-06,11.90999984741211,13.819999694824219,10.170000076293945,13.15999984741211,13.15999984741211,0
2018-08-13,14.5,16.860000610351562,12.399999618530273,12.640000343322754,12.640000343322754,0
2018-08-20,12.569999694824219,13.289999961853027,11.649999618530273,11.989999771118164,11.989999771118164,0
2018-08-27,12.369999885559082,14.029999732971191,11.869999885559082,12.859999656677246,12.859999656677246,0
2018-09-03,13.130000114440918,15.630000114440918,13.119999885559082,14.880000114440918,14.880000114440918,0
2018-09-10,15.09000015258789,15.199999809265137,11.930000305175781,12.069999694824219,12.069999694824219,0
2018-09-17,12.720000267028809,13.75,11.100000381469727,11.680000305175781,11.680000305175781,0
2018-09-24,12.460000038146973,13.220000267028809,11.550000190734863,12.119999885559082,12.119999885559082,0
2018-10-01,11.989999771118164,17.360000610351562,11.34000015258789,14.819999694824219,14.819999694824219,0
2018-10-08,16.049999237060547,28.84000015258789,15.270000457763672,21.309999465942383,21.309999465942383,0
2018-10-15,21.969999313354492,22.889999389648438,17.059999465942383,19.889999389648438,19.889999389648438,0
2018-10-22,19.3799991607666,27.520000457763672,18.81999969482422,24.15999984741211,24.15999984741211,0
2018-10-29,24.479999542236328,27.860000610351562,18.049999237060547,19.510000228881836,19.510000228881836,0
2018-11-05,20.579999923706055,20.8700008392334,16.09000015258789,17.360000610351562,17.360000610351562,0
2018-11-12,17.260000228881836,22.969999313354492,17.25,18.139999389648438,18.139999389648438,0
2018-11-19,18.780000686645508,23.809999465942383,18.520000457763672,21.520000457763672,21.520000457763672,0
2018-11-26,20.780000686645508,20.799999237060547,18.030000686645508,18.06999969482422,18.06999969482422,0
2018-12-03,16.040000915527344,25.940000534057617,15.9399995803833,23.229999542236328,23.229999542236328,0
2018-12-10,23.950000762939453,25.940000534057617,20.34000015258789,21.6299991607666,21.6299991607666,0
2018-12-17,22.360000610351562,31.350000381469727,21.969999313354492,30.110000610351562,30.110000610351562,0
2018-12-24,29.290000915527344,36.20000076293945,27.43000030517578,28.34000015258789,28.34000015258789,0
2018-12-31,27.59000015258789,28.530000686645508,21.190000534057617,21.3799991607666,21.3799991607666,0
2019-01-07,22.059999465942383,22.799999237060547,18.1200008392334,18.190000534057617,18.190000534057617,0
2019-01-14,19.84000015258789,20.270000457763672,17.170000076293945,17.799999237060547,17.799999237060547,0
2019-01-21,18.530000686645508,22.020000457763672,17.309999465942383,17.420000076293945,17.420000076293945,0
2019-01-28,18.559999465942383,20.420000076293945,16.079999923706055,16.139999389648438,16.139999389648438,0
2019-02-04,16.719999313354492,17.889999389648438,15.039999961853027,15.720000267028809,15.720000267028809,0
2019-02-11,16.170000076293945,17.270000457763672,14.789999961853027,14.90999984741211,14.90999984741211,0
2019-02-18,15.649999618530273,16.15999984741211,13.510000228881836,13.510000228881836,13.510000228881836,0
2019-02-25,13.90999984741211,16.170000076293945,13.40999984741211,13.569999694824219,13.569999694824219,0
2019-03-04,13.770000457763672,18.329999923706055,13.380000114440918,16.049999237060547,16.049999237060547,0
2019-03-11,16.280000686645508,16.43000030517578,12.5,12.880000114440918,12.880000114440918,0
2019-03-18,13.130000114440918,17.520000457763672,12.369999885559082,16.479999542236328,16.479999542236328,0
2019-03-25,17.760000228881836,17.850000381469727,13.640000343322754,13.710000038146973,13.710000038146973,0
2019-04-01,13.899999618530273,14.270000457763672,12.170000076293945,12.819999694824219,12.819999694824219,0
2019-04-08,13.550000190734863,14.390000343322754,11.949999809265137,12.010000228881836,12.010000228881836,0
2019-04-15,12.460000038146973,13.140000343322754,11.029999732971191,12.09000015258789,12.09000015258789,0
2019-04-22,13.210000038146973,14.300000190734863,12.079999923706055,12.729999542236328,12.729999542236328,0
2019-04-29,13.039999961853027,15.920000076293945,12.649999618530273,12.869999885559082,12.869999885559082,0
2019-05-06,12.890000343322754,23.3799991607666,12.890000343322754,16.040000915527344,16.040000915527344,0
2019-05-13,18.6200008392334,21.31999969482422,14.859999656677246,15.960000038146973,15.960000038146973,0
2019-05-20,15.880000114440918,18.049999237060547,14.420000076293945,15.850000381469727,15.850000381469727,0
2019-05-27,16.549999237060547,19.719999313354492,15.899999618530273,18.709999084472656,18.709999084472656,0
2019-06-03,19.40999984741211,19.75,15.329999923706055,16.299999237060547,16.299999237060547,0
2019-06-10,16.299999237060547,16.700000762939453,15.210000038146973,15.279999732971191,15.279999732971191,0
2019-06-17,15.649999618530273,16.030000686645508,13.1899995803833,15.399999618530273,15.399999618530273,0
2019-06-24,15.460000038146973,16.68000030517578,15.079999923706055,15.079999923706055,15.079999923706055,0
2019-07-01,13.850000381469727,14.640000343322754,12.039999961853027,13.279999732971191,13.279999732971191,0
2019-07-08,13.729999542236328,14.710000038146973,12.279999732971191,12.390000343322754,12.390000343322754,0
2019-07-15,12.579999923706055,14.5,12.239999771118164,14.449999809265137,14.449999809265137,0
2019-07-22,14.550000190734863,14.699999809265137,11.6899995803833,12.15999984741211,12.15999984741211,0
2019-07-29,12.149999618530273,20.110000610351562,12.149999618530273,17.610000610351562,17.610000610351562,0
2019-08-05,19.959999084472656,24.809999465942383,16.81999969482422,17.969999313354492,17.969999313354492,0
2019-08-12,17.8700008392334,24.100000381469727,17.520000457763672,18.469999313354492,18.469999313354492,0
2019-08-19,17.93000030517578,21.06999969482422,15.510000228881836,19.8700008392334,19.8700008392334,0
2019-08-26,20.34000015258789,21.639999389648438,17.09000015258789,18.979999542236328,18.979999542236328,0
2019-09-02,20.959999084472656,21.149999618530273,14.90999984741211,15.0,15.0,0
2019-09-09,15.260000228881836,16.520000457763672,13.510000228881836,13.739999771118164,13.739999771118164,0
2019-09-16,14.890000343322754,15.84000015258789,13.3100004196167,15.319999694824219,15.319999694824219,0
2019-09-23,15.350000381469727,18.690000534057617,14.329999923706055,17.219999313354492,17.219999313354492,0
2019-09-30,17.229999542236328,21.459999084472656,15.789999961853027,17.040000915527344,17.040000915527344,0
2019-10-07,18.270000457763672,20.3799991607666,15.109999656677246,15.579999923706055,15.579999923706055,0
2019-10-14,15.65999984741211,16.5,13.3100004196167,14.25,14.25,0
2019-10-21,14.239999771118164,15.119999885559082,12.619999885559082,12.649999618530273,12.649999618530273,0
2019-10-28,13.010000228881836,13.949999809265137,12.260000228881836,12.300000190734863,12.300000190734863,0
2019-11-04,12.680000305175781,13.390000343322754,12.0,12.069999694824219,12.069999694824219,0
2019-11-11,13.149999618530273,13.899999618530273,11.920000076293945,12.050000190734863,12.050000190734863,0
2019-11-18,12.390000343322754,14.170000076293945,12.15999984741211,12.34000015258789,12.34000015258789,0
2019-11-25,12.510000228881836,12.829999923706055,11.420000076293945,12.619999885559082,12.619999885559082,0
2019-12-02,12.6899995803833,17.989999771118164,12.550000190734863,13.619999885559082,13.619999885559082,0
2019-12-09,14.25,16.899999618530273,12.25,12.630000114440918,12.630000114440918,0
2019-12-16,12.470000267028809,12.779999732971191,11.710000038146973,12.510000228881836,12.510000228881836,0
2019-12-23,12.8100004196167,13.720000267028809,11.720000267028809,13.430000305175781,13.430000305175781,0
2019-12-30,13.739999771118164,16.200000762939453,12.420000076293945,14.020000457763672,14.020000457763672,0
2020-01-06,15.449999809265137,16.389999389648438,12.09000015258789,12.5600004196167,12.5600004196167,0
2020-01-13,12.84000015258789,13.819999694824219,11.75,12.100000381469727,12.100000381469727,0
2020-01-20,13.229999542236328,15.979999542236328,12.3100004196167,14.5600004196167,14.5600004196167,0
2020-01-27,17.420000076293945,19.989999771118164,14.9399995803833,18.84000015258789,18.84000015258789,0
2020-02-03,18.639999389648438,18.8799991607666,14.699999809265137,15.470000267028809,15.470000267028809,0
2020-02-10,15.880000114440918,16.43000030517578,13.380000114440918,13.680000305175781,13.680000305175781,0
2020-02-17,14.979999542236328,18.209999084472656,14.210000038146973,17.079999923706055,17.079999923706055,0
2020-02-24,22.25,49.47999954223633,22.0,40.11000061035156,40.11000061035156,0
2020-03-02,38.540000915527344,54.38999938964844,24.93000030517578,41.939998626708984,41.939998626708984,0
2020-03-09,41.939998626708984,77.56999969482422,41.939998626708984,57.83000183105469,57.83000183105469,0
2020-03-16,57.83000183105469,85.47000122070312,57.41999816894531,66.04000091552734,66.04000091552734,0
2020-03-23,74.08000183105469,76.73999786376953,36.2400016784668,65.54000091552734,65.54000091552734,0
2020-03-30,66.30000305175781,67.69000244140625,46.7400016784668,46.79999923706055,46.79999923706055,0
2020-04-06,44.16999816894531,47.5099983215332,41.38999938964844,41.66999816894531,41.66999816894531,0
2020-04-13,44.599998474121094,45.040000915527344,37.310001373291016,38.150001525878906,38.150001525878906,0
2020-04-20,40.68000030517578,47.77000045776367,35.599998474121094,35.93000030517578,35.93000030517578,0
2020-04-27,36.290000915527344,39.56999969482422,30.540000915527344,37.189998626708984,37.189998626708984,0
2020-05-04,39.130001068115234,40.31999969482422,27.889999389648438,27.979999542236328,27.979999542236328,0
2020-05-11,28.459999084472656,39.279998779296875,26.0,31.889999389648438,31.889999389648438,0
2020-05-18,30.709999084472656,31.549999237060547,27.670000076293945,28.15999984741211,28.15999984741211,0
2020-05-25,27.719999313354492,30.530000686645508,25.920000076293945,27.510000228881836,27.510000228881836,0
2020-06-01,28.940000534057617,30.600000381469727,23.540000915527344,24.520000457763672,24.520000457763672,0
2020-06-08,25.559999465942383,44.15999984741211,24.649999618530273,36.09000015258789,36.09000015258789,0
2020-06-15,44.09000015258789,44.439998626708984,30.399999618530273,35.119998931884766,35.119998931884766,0
2020-06-22,35.220001220703125,37.119998931884766,29.260000228881836,34.72999954223633,34.72999954223633,0
2020-06-29,35.04999923706055,36.310001373291016,25.899999618530273,27.68000030517578,27.68000030517578,0
2020-07-06,27.760000228881836,31.479999542236328,24.920000076293945,27.290000915527344,27.290000915527344,0
2020-07-13,27.850000381469727,33.66999816894531,25.40999984741211,25.68000030517578,25.68000030517578,0
2020-07-20,26.940000534057617,28.579999923706055,23.600000381469727,25.84000015258789,25.84000015258789,0
2020-07-27,26.600000381469727,28.290000915527344,23.549999237060547,24.459999084472656,24.459999084472656,0
2020-08-03,25.75,26.010000228881836,20.969999313354492,22.209999084472656,22.209999084472656,0
2020-08-10,22.8799991607666,24.93000030517578,20.280000686645508,22.049999237060547,22.049999237060547,0
2020-08-17,22.520000457763672,24.600000381469727,20.989999771118164,22.540000915527344,22.540000915527344,0
2020-08-24,22.8700008392334,27.09000015258789,20.920000076293945,22.959999084472656,22.959999084472656,0
2020-08-31,23.90999984741211,38.279998779296875,21.770000457763672,30.75,30.75,0
2020-09-07,30.610000610351562,35.93000030517578,26.510000228881836,26.8700008392334,26.8700008392334,0
2020-09-14,25.860000610351562,28.920000076293945,24.84000015258789,25.829999923706055,25.829999923706055,0
2020-09-21,28.040000915527344,31.18000030517578,25.190000534057617,26.3799991607666,26.3799991607666,0
2020-09-28,27.149999618530273,29.899999618530273,24.899999618530273,27.6299991607666,27.6299991607666,0
2020-10-05,29.520000457763672,30.0,24.030000686645508,25.0,25.0,0
2020-10-12,25.649999618530273,29.059999465942383,24.139999389648438,27.40999984741211,27.40999984741211,0
2020-10-19,27.360000610351562,30.549999237060547,27.040000915527344,27.549999237060547,27.549999237060547,0
2020-10-26,29.3799991607666,41.15999984741211,29.219999313354492,38.02000045776367,38.02000045776367,0
2020-11-02,38.56999969482422,38.779998779296875,24.559999465942383,24.860000610351562,24.860000610351562,0
2020-11-09,24.799999237060547,27.270000457763672,22.40999984741211,23.100000381469727,23.100000381469727,0
2020-11-16,23.65999984741211,24.520000457763672,21.65999984741211,23.700000762939453,23.700000762939453,0
2020-11-23,23.65999984741211,23.959999084472656,19.510000228881836,20.84000015258789,20.84000015258789,0
2020-11-30,22.639999389648438,22.889999389648438,19.969999313354492,20.790000915527344,20.790000915527344,0
2020-12-07,22.040000915527344,25.139999389648438,20.100000381469727,23.309999465942383,23.309999465942383,0
2020-12-14,22.670000076293945,24.81999969482422,21.520000457763672,21.56999969482422,21.56999969482422,0
2020-12-21,24.25,31.459999084472656,21.389999389648438,21.530000686645508,21.530000686645508,0
2020-12-28,22.110000610351562,23.719999313354492,20.989999771118164,22.75,22.75,0
2021-01-04,23.040000915527344,29.190000534057617,21.420000076293945,21.559999465942383,21.559999465942383,0
2021-01-11,23.309999465942383,24.809999465942383,23.229999542236328,24.079999923706055,24.079999923706055,0
