Week of Date,Avg Weekly Compound Sentiment,Vix Adj Close,Vix Return (%)
2018-01-22,0.3545795454545454,11.079999923706056,-1.6858964182803415
2018-01-29,0.27769999999999995,17.309999465942383,56.2274330788308
2018-02-05,0.21455675675675673,29.059999465942383,67.87984033805579
2018-02-12,-0.007599999999999986,19.459999084472656,-33.03510171333862
2018-02-19,0.23160806451612906,16.489999771118164,-15.26207324297506
2018-02-26,0.2769490196078431,19.59000015258789,18.799274860508497
2018-03-05,0.307440625,14.640000343322754,-25.267992703977736
2018-03-12,0.33516470588235286,15.800000190734863,7.92349603967859
2018-03-19,0.20957272727272735,24.8700008392334,57.40506670257632
2018-03-26,0.25577333333333335,19.96999931335449,-19.70245822488661
2018-04-02,-0.02932380952380953,21.489999771118164,7.611419679655218
2018-04-09,0.11842000000000004,17.40999984741211,-18.985574533087878
2018-04-16,0.1990191780821918,16.8799991607666,-3.0442314261380554
2018-04-23,0.3404527272727273,15.40999984741211,-8.70852717084929
2018-04-30,0.20967647058823533,14.770000457763672,-4.153143387317526
2018-05-07,0.20351250000000004,12.649999618530272,-14.353424329916297
2018-05-14,0.2967372549019608,13.420000076293944,6.086960323980883
2018-05-21,0.14772898550724642,13.220000267028809,-1.4903115359770291
2018-05-28,0.19043636363636357,13.460000038146973,1.815429396902002
2018-06-04,0.08241011235955055,12.18000030517578,-9.509656235836161
2018-06-11,0.21519014084507038,11.979999542236328,-1.642042347523287
2018-06-18,0.12098876404494387,13.770000457763672,14.941577495195801
2018-06-25,0.17972105263157898,16.09000015258789,16.848217993458213
2018-07-02,0.3559767857142857,13.369999885559082,-16.904911381193045
2018-07-09,0.10695882352941177,12.18000030517578,-8.900520497899322
2018-07-16,0.10627051282051286,12.859999656677246,5.582917360129347
2018-07-23,0.2512670886075949,13.029999732971191,1.321929088899143
2018-07-30,0.30414166666666675,11.640000343322754,-10.66768548069249
2018-08-06,0.28417402597402597,13.15999984741211,13.058414598426516
2018-08-13,0.1657465909090909,12.640000343322754,-3.951364058652418
2018-08-20,0.03779253731343283,11.989999771118164,-5.142409450550067
2018-08-27,0.13195764705882349,12.859999656677246,7.256045889631801
2018-09-03,0.09221025641025642,14.880000114440918,15.707624507710104
2018-09-10,0.13278019801980195,12.06999969482422,-18.88441127691669
2018-09-17,0.2830534653465347,11.68000030517578,-3.231146640506366
2018-09-24,0.41594,12.119999885559082,3.7671195966349824
2018-10-01,0.5293454545454546,14.81999969482422,22.27722635940099
2018-10-08,0.3768068493150685,21.309999465942383,43.79217209690462
2018-10-15,0.28407241379310333,19.88999938964844,-6.66353876997221
2018-10-22,0.24253157894736843,24.15999984741211,21.468077369504336
2018-10-29,0.3089313253012049,19.51000022888184,-19.24668728434762
2018-11-05,0.3652643410852712,17.360000610351562,-11.019987664313312
2018-11-12,0.12496909090909092,18.13999938964844,4.493080367933722
2018-11-19,0.23137090909090913,21.520000457763672,18.632862082917278
2018-11-26,0.23697812500000004,18.06999969482422,-16.031601717251874
2018-12-03,0.3083698412698413,23.229999542236328,28.555616682661512
2018-12-10,0.20700384615384612,21.6299991607666,-6.887647064136349
2018-12-17,0.2026500000000001,30.11000061035156,39.20481635970814
2018-12-24,0.23312711864406777,28.34000015258789,-5.8784471002473415
2018-12-31,0.221851724137931,21.3799991607666,-24.558930678713253
2019-01-07,0.15653134328358206,18.190000534057617,-14.920480598347241
2019-01-14,0.022777108433734934,17.799999237060547,-2.1440422514933943
2019-01-21,0.09473883495145628,17.420000076293945,-2.134826837382231
2019-01-28,-0.011215151515151482,16.139999389648438,-7.347879914118948
2019-02-04,0.37510333333333334,15.720000267028809,-2.6022251456155554
2019-02-11,0.07291612903225808,14.90999984741211,-5.1526743375163715
2019-02-18,-0.0008499999999999983,13.510000228881836,-9.389668899113158
2019-02-25,0.35775694444444456,13.56999969482422,0.4441115094440784
2019-03-04,0.007873076923076934,16.049999237060547,18.275604996382057
2019-03-11,0.057756034482758595,12.880000114440918,-19.750774288511387
2019-03-18,0.15658977272727267,16.479999542236328,27.95030586808094
2019-03-25,0.14808679245283024,13.710000038146973,-16.808249884899375
2019-04-01,0.10529032258064515,12.81999969482422,-6.491614448186711
2019-04-08,0.06609545454545454,12.010000228881836,-6.31824871469695
2019-04-15,-0.003852747252747259,12.09000015258789,0.6661109257406039
2019-04-22,0.013793478260869579,12.729999542236328,5.293625984871841
2019-04-29,0.14131951219512193,12.869999885559082,1.0997670727186826
2019-05-06,0.19184225352112674,16.040000915527344,24.630932852805955
2019-05-13,0.07403392857142858,15.960000038146973,-0.4987585586913923
2019-05-20,0.12145724637681159,15.850000381469728,-0.6892209048516729
2019-05-27,0.16685833333333333,18.709999084472656,18.044155420630513
2019-06-03,0.24562325581395344,16.299999237060547,-12.880812214534831
2019-06-10,0.22538442622950822,15.279999732971191,-6.2576659621568
2019-06-17,0.12653873873873875,15.399999618530272,0.7853395789015893
2019-06-24,0.21134574468085116,15.079999923706056,-2.0779201477328035
2019-07-01,0.365239393939394,13.279999732971191,-11.936340847755766
2019-07-08,0.19620872483221477,12.390000343322754,-6.701802767651966
2019-07-15,0.15769591836734698,14.449999809265137,16.626306770463994
2019-07-22,0.13765407407407404,12.15999984741211,-15.847750810243689
2019-07-29,0.13982421874999998,17.610000610351562,44.81908578394695
2019-08-05,0.04295977011494253,17.969999313354492,2.0442855793617376
2019-08-12,0.09307972027972031,18.46999931335449,2.782415242656233
2019-08-19,0.24664080459770116,19.8700008392334,7.579867774367788
2019-08-26,0.21647999999999992,18.979999542236328,-4.479120580809237
2019-09-02,0.14145900900900896,15.0,-20.969439611310882
2019-09-09,0.2820876543209876,13.739999771118164,-8.400001525878908
2019-09-16,0.19285251798561165,15.31999969482422,11.499271834248926
2019-09-23,0.053710457516339884,17.219999313354492,12.402086529885349
2019-09-30,0.1171524509803921,17.040000915527344,-1.0452869047884117
2019-10-07,0.07204179104477612,15.579999923706056,-8.568080477571405
2019-10-14,0.07956666666666672,14.25,-8.53658491796504
2019-10-21,0.1042456852791878,12.649999618530272,-11.228072852419146
2019-10-28,0.059468663594470055,12.300000190734863,-2.766793979050508
2019-11-04,0.10862832369942195,12.06999969482422,-1.869922701984128
2019-11-11,0.0664547008547009,12.050000190734863,-0.16569597841773476
2019-11-18,0.08064948453608253,12.34000015258789,2.406638649483228
2019-11-25,0.17386106194690262,12.619999885559082,2.269041568143515
2019-12-02,0.14355000000000004,13.619999885559082,7.923930341269569
2019-12-09,0.03162736077481842,12.630000114440918,-7.268720847551801
2019-12-16,0.06055917602996257,12.510000228881836,-0.9501178501326923
2019-12-23,0.05722833333333333,13.43000030517578,7.354117181948072
2019-12-30,0.08677671232876714,14.020000457763672,4.393150701273729
2020-01-06,0.1017953271028037,12.5600004196167,-10.413694653900585
2020-01-13,0.12037189542483656,12.100000381469728,-3.6624205635258145
2020-01-20,0.055336802973977695,14.5600004196167,20.33057818671049
2020-01-27,0.10537208480565365,18.84000015258789,29.395601714439135
2020-02-03,0.145811961722488,15.470000267028809,-17.887472708412766
2020-02-10,0.12102622222222222,13.68000030517578,-11.57078171270658
2020-02-17,0.18631510416666663,17.079999923706055,24.85379782662649
2020-02-24,0.16355605095541387,40.11000061035156,134.8360701962369
2020-03-02,0.3069891191709842,41.93999862670898,4.562448238619887
2020-03-09,0.23338773006134977,57.83000183105469,37.887467154627785
2020-03-16,0.20576775700934577,66.04000091552734,14.196781643648304
2020-03-23,0.1863360730593607,65.54000091552734,-0.7571168883531043
2020-03-30,0.23826068376068363,46.79999923706055,-28.593227672700607
2020-04-06,0.16038796296296298,41.66999816894531,-10.961540922532386
2020-04-13,0.1307201754385965,38.150001525878906,-8.447316529256998
2020-04-20,0.2542295154185022,35.93000030517578,-5.819137960445941
2020-04-27,0.04103894736842108,37.18999862670898,3.5068141130844666
2020-05-04,0.23485703703703703,27.979999542236328,-24.76472015209553
2020-05-11,0.07026184210526316,31.88999938964844,13.974267017088039
2020-05-18,0.193447210300429,28.15999984741211,-11.696455357873404
2020-05-25,0.13508393574297187,27.51000022888184,-2.308237294220028
2020-06-01,0.11945950226244341,24.520000457763672,-10.868774068489707
2020-06-08,0.18268297872340422,36.09000015258789,47.18596851070145
2020-06-15,0.27782716049382705,35.119998931884766,-2.6877285026377873
2020-06-22,0.1046455882352941,34.72999954223633,-1.110476655779069
2020-06-29,0.10077109826589596,27.68000030517578,-20.29945099333158
2020-07-06,0.0985724137931034,27.290000915527344,-1.4089573170109837
2020-07-13,0.054467080745341616,25.68000030517578,-5.89959896056842
2020-07-20,0.03879139072847683,25.84000015258789,0.6230523579077385
2020-07-27,0.05952821576763484,24.459999084472656,-5.340561377578112
2020-08-03,0.10574481132075468,22.209999084472656,-9.198692085922078
2020-08-10,0.30700981595092014,22.049999237060547,-0.7203955605922019
2020-08-17,0.09366346153846153,22.540000915527344,2.2222299112066413
2020-08-24,0.05699529411764707,22.959999084472656,1.8633458380029833
2020-08-31,0.0873301694915254,30.75,33.92857676895793
2020-09-07,0.09900000000000002,26.8700008392334,-12.617883449647483
2020-09-14,0.05711867704280154,25.82999992370605,-3.870490818924066
2020-09-21,0.32892038461538436,26.3799991607666,2.129304059949977
2020-09-28,0.09949116279069767,27.6299991607666,4.738438361510822
2020-10-05,0.1221773148148148,25.0,-9.51863641205276
2020-10-12,0.12051904761904757,27.40999984741211,9.639999389648434
2020-10-19,0.24178144329896903,27.549999237060547,0.5107602715351822
2020-10-26,0.1856987138263665,38.02000045776367,38.003635247360634
2020-11-02,0.23088326848249027,24.86000061035156,-34.613360570659445
2020-11-09,0.09452349397590362,23.100000381469727,-7.079646764565961
2020-11-16,-0.0233377990430622,23.700000762939453,2.597404205893583
2020-11-23,0.025520118343195265,20.84000015258789,-12.067512735374464
2020-11-30,0.10486562499999998,20.790000915527344,-0.23991956187360275
2020-12-07,0.13852195121951216,23.309999465942383,12.1212046149211
2020-12-14,0.0930214876033058,21.56999969482422,-7.464606653725713
2020-12-21,0.03148227848101263,21.530000686645508,-0.18543814902467481
2020-12-28,0.01600449438202247,22.75,5.666508473969656
2021-01-04,0.13287786885245897,21.559999465942383,-5.23077157827524
2021-01-11,,24.07999992370605,11.688314101048247
